ts,node_id,soil_moisture,air_temp,air_humidity,pressure,light_lux,irrigation_alarm,packed
2026-01-01 00:00:00,1,43.04298998209098,23.437038415153253,63.55646579555069,1009.8034915380935,740.8736983067796,0,68359265635547576
2026-01-01 00:01:00,1,48.594092726253315,23.832257700126895,60.76551302457918,1010.2743913496737,834.6300900993353,0,76979458211337713
2026-01-01 00:02:00,1,45.13246482225496,25.05082342681835,59.0503063303171,1010.7019325915566,432.2030487369722,0,39859964949341645
2026-01-01 00:03:00,1,44.772196149249844,23.89719304596226,58.477096295304975,1010.7014595427685,72.31244546066785,0,6681102056970698
2026-01-01 00:04:00,1,46.76202813066799,24.820350960752396,56.973767354851766,1011.7862531183404,947.1904896963493,0,87358914467763678
2026-01-01 00:05:00,1,47.14016348289474,26.864477472138436,57.03460544817882,1008.8895980722015,408.68231534173447,0,37713638751017442
2026-01-01 00:06:00,1,52.32939017501088,24.75806888876111,66.1707733622441,1009.6456580283199,228.37476377515807,0,21071463160254999
2026-01-01 00:07:00,1,43.04467093332077,24.859330694033275,60.00882215086548,1009.4607666767521,644.642935759954,0,59457604387117496
2026-01-01 00:08:00,1,50.807005294203776,25.56928569015783,56.720617599217604,1011.7347025121256,402.84297627734423,0,37185997717423623
2026-01-01 00:09:00,1,48.80877787052841,23.922661185231238,56.99626993667992,1011.8459410423413,847.983805194487,0,78210979874232819
2026-01-01 00:10:00,1,46.76082023114441,24.467725373810723,59.58581146881219,1010.6167832660542,657.7969818959019,0,60689108941438430
2026-01-01 00:11:00,1,54.033682069585794,24.484365098281497,61.13112176178389,1009.6514087510143,123.23748839613646,0,11395760728866344
2026-01-01 00:12:00,1,43.33150919872607,25.01880052958521,61.049675618131616,1010.5327964512692,497.5412611107378,0,45911668400628155
2026-01-01 00:13:00,1,49.317294837689396,24.84393055381222,57.76544499046507,1009.3547408625919,795.7841488600552,0,73425795763181048
2026-01-01 00:14:00,1,48.324110045368485,26.20217017786583,62.72163927800852,1011.053427792712,823.4999516737141,0,75959145822482926
2026-01-01 00:15:00,1,48.94814245505211,24.538718720663006,61.55086900087779,1009.4776391640708,588.1206436375016,0,54250319499002356
2026-01-01 00:16:00,1,49.3443804809093,24.79297872736924,58.813185170109996,1009.8695303617471,716.7956864279183,0,66142654386181624
2026-01-01 00:17:00,1,47.17020532280881,23.520051814563473,60.91735089099642,1009.5273814193561,357.54822133796074,0,32998960892232162
2026-01-01 00:18:00,1,51.42828032764887,25.047710421585222,65.85079049055415,1010.4130676357937,545.5923235885485,0,50344895091615246
2026-01-01 00:19:00,1,47.26933744382191,26.627895222945845,61.17469323620163,1012.3891118189869,917.769814203627,0,84649743676935651
2026-01-01 00:20:00,1,47.54480787460171,24.5531301190846,57.7751274767969,1011.299214573006,559.4077205109569,0,51611570969544166
2026-01-01 00:21:00,1,49.51808348191033,25.73808621547489,60.62943510753579,1010.1382179810748,167.6073244108689,0,15477169355543034
2026-01-01 00:22:00,1,46.986964346762186,24.7624090865811,59.54120037177727,1010.278085600626,985.4571291598331,0,90912469533364704
2026-01-01 00:23:00,1,49.30228647586265,25.20948171210591,60.909293022153044,1010.5220911337886,536.2428146431764,0,49465289979506168
2026-01-01 00:24:00,1,51.515497214259554,24.43329396888233,60.17067705551564,1009.7348669242695,35.52095002506084,0,3303359422430735
2026-01-01 00:25:00,1,50.19263230378891,25.536474878618744,66.116833443622,1008.6428643891395,425.5319558936799,0,39261740580521473
2026-01-01 00:26:00,1,48.98154385544842,26.505692479948237,62.76954372085166,1011.5307095511324,576.4392223304973,0,53194878557947381
2026-01-01 00:27:00,1,50.8910562667936,23.76071949227652,67.26152147259478,1012.3149085559918,151.6815895816762,0,13999522507149832
2026-01-01 00:28:00,1,49.91889582298318,25.56761440864493,58.678284539500204,1008.2481876563752,523.2692676986351,0,48268922496009726
2026-01-01 00:29:00,1,49.86025676019793,25.222788303630264,63.52224923854223,1010.4378966603264,416.331163945603,0,38417392903172606
2026-01-01 00:30:00,1,46.017874032136014,24.8705678759336,60.75493301949063,1011.7388138515697,510.3069380160541,0,47072806360357334
2026-01-01 00:31:00,1,46.12844846979568,25.310057969115764,62.227077487769265,1010.0830548668999,604.7001100734859,0,55798457655408087
2026-01-01 00:32:00,1,48.57355151877382,25.6220802879349,59.57016325711016,1011.2295596923099,113.7374873356587,0,10516222260070896
2026-01-01 00:33:00,1,50.14379273621602,24.74451670009198,62.05643179604956,1010.2159117107466,961.9086616170952,0,88731036368802304
2026-01-01 00:34:00,1,44.6368593800617,26.366437992452525,64.6312185089434,1010.7377539377788,347.4182337626374,0,32049036612663752
2026-01-01 00:35:00,1,48.3747162355208,25.73222209480352,65.47032740224607,1011.4005860797156,725.0351293004042,0,66881592914661870
2026-01-01 00:36:00,1,53.04031487549728,26.031584972070082,58.126878011897254,1011.0078096221451,728.0263948624264,0,67163050554222110
2026-01-01 00:37:00,1,51.16262871147459,26.07483197493154,62.87191425491293,1010.580228407365,929.0038126716363,0,85705195420445195
2026-01-01 00:38:00,1,51.44352952336354,25.68936858506904,65.37766569040993,1009.1848464468861,991.0036614231287,0,91405003621715470
2026-01-01 00:39:00,1,51.77590622784959,25.19998076579148,59.96554316187979,1010.6156358824356,725.3500503626117,0,66916742809562641
2026-01-01 00:40:00,1,49.48351783252916,25.785166377774548,63.609747053333464,1009.6205896426418,166.6002834436232,0,15371594827355642
2026-01-01 00:41:00,1,47.54614536686349,25.78406495184251,64.32661470364809,1011.5057096617156,290.90070971148475,0,26841781749470694
2026-01-01 00:42:00,1,45.23801957733069,25.526349110779666,53.97082591832852,1010.0684350871627,633.7293703537032,0,58472469758002638
2026-01-01 00:43:00,1,46.72301398786327,24.366577803852643,58.63866281460269,1009.8057602659846,68.15949653421139,0,6294033163909597
2026-01-01 00:44:00,1,53.43885861917624,26.67100893688283,59.69937621421622,1010.785312090399,322.18371923982625,0,29726867947851298
