ts,node_id,soil_moisture,air_temp,air_humidity,pressure,light_lux,irrigation_alarm,packed
2026-01-01 00:00:00,1,39.291754274608714,22.234424195273807,62.59851038432093,1003.7217870294381,419.1945144032948,0,38663389283610001
2026-01-01 00:01:00,1,44.422412249927866,21.75867173892448,57.41602271221762,1007.7959333556838,558.6898284457517,0,51541047598108102
2026-01-01 00:02:00,1,41.35783041040531,22.46635835001888,63.39050602010565,1004.9234344590044,876.3891522960383,0,80849502974507431
2026-01-01 00:03:00,1,42.233740244059604,23.335675646533858,65.72411426569701,1006.3541228559712,315.51563100606296,0,29128540478780848
2026-01-01 00:04:00,1,44.016809824449496,23.71654388744191,62.678676734484206,1005.339597867144,103.22600657764202,0,9530800063139266
2026-01-01 00:05:00,1,42.174843362396615,23.701458837182955,56.8554488751666,1005.0138458995431,130.02857211827768,0,11993690951142831
2026-01-01 00:06:00,1,39.97304321658106,22.153954092341284,57.94928368137463,1006.0106611273994,574.1176054920131,0,52983529554830744
2026-01-01 00:07:00,1,39.23630214776957,23.12992953120033,58.12652396494794,1006.3297381059195,414.0559878195683,0,38206106166633873
2026-01-01 00:08:00,1,47.58535727749379,22.12013614389393,60.102361515621226,1005.386330079749,663.7946452197888,0,61251829124556262
2026-01-01 00:09:00,1,42.576318065520326,23.563759625409155,62.515100597237605,1006.2072563041536,137.4747041462375,0,12697432201642419
2026-01-01 00:10:00,1,41.45057726826334,23.1936244295891,56.50930382123247,1005.6739830039055,927.508580396034,0,85564243047360936
2026-01-01 00:11:00,1,40.23397105013681,24.154830120421643,61.69520279532307,1006.3701850611674,623.6722070556089,0,57522328668498331
2026-01-01 00:12:00,1,46.26526460677709,22.165205875269443,61.46257302323651,1005.7252328912157,428.0911898712949,0,39507902235404761
2026-01-01 00:13:00,1,43.191043128058006,23.012924897972155,57.27581792625324,1006.3014545720268,949.4892587070713,0,87604964560477625
2026-01-01 00:14:00,1,38.316504467946146,25.131316972674995,55.57837327075584,1005.518859863372,903.3795205622538,0,83347621142374791
2026-01-01 00:15:00,1,45.641262022522966,21.412081266832846,62.935309244240344,1006.094162370263,357.26976000249977,0,32963624090711506
2026-01-01 00:16:00,1,44.791360348679966,23.20196010413402,59.23066835789963,1005.8225676573884,932.5954630371635,0,86021646383589834
